"font family","style","genre","subgenre","monospace","cap","ch","em","ex","ic","lh","foundry","designers","added","updated"
"Source Sans Pro","light italic","sans-serif","grotesque","false","784","400","800","353.515625","784","784","Adobe","Paul D. Hunt","2012-07-31","2019-07-23"
"Source Sans Pro","regular italic","sans-serif","grotesque","false","784","400","800","353.515625","784","784","Adobe","Paul D. Hunt","2012-07-31","2019-07-23"
"Source Sans Pro","semi-bold italic","sans-serif","grotesque","false","784","400","800","362.109375","784","784","Adobe","Paul D. Hunt","2012-07-31","2019-07-23"
"Source Sans Pro","bold italic","sans-serif","grotesque","false","784","400","800","362.109375","784","784","Adobe","Paul D. Hunt","2012-07-31","2019-07-23"
"Source Sans Pro","black italic","sans-serif","grotesque","false","784","400","800","362.109375","784","784","Adobe","Paul D. Hunt","2012-07-31","2019-07-23"
"Source Serif Pro","regular","serif","transitional","false","784","400","800","357.8125","784","784","Adobe","Frank Grießhammer","2014-05-30","2019-07-17"
"Source Serif Pro","semi-bold","serif","transitional","false","784","400","800","365.234375","784","784","Adobe","Frank Grießhammer","2014-05-30","2019-07-17"
"Source Serif Pro","bold","serif","transitional","false","784","400","800","365.234375","784","784","Adobe","Frank Grießhammer","2014-05-30","2019-07-17"
"Space Mono","regular","sans-serif","geometric","true","784","400","800","357.8125","784","784","Colophon","Colophon","2016-06-15","2019-07-16"
"Space Mono","bold","sans-serif","geometric","true","784","400","800","365.234375","784","784","Colophon","Colophon","2016-06-15","2019-07-16"
"Space Mono","regular italic","sans-serif","geometric","true","784","400","800","353.515625","784","784","Colophon","Colophon","2016-06-15","2019-07-16"
"Space Mono","bold italic","sans-serif","geometric","true","784","400","800","362.109375","784","784","Colophon","Colophon","2016-06-15","2019-07-16"
"Special Elite","regular","display","","false","784","400","800","357.8125","784","784","","Astigmatic","2011-04-20","2019-07-17"
"Spectral","extra-light","serif","","false","784","400","800","357.8125","784","784","Production Type","Production Type","2017-06-12","2019-07-16"
"Spectral","light","serif","","false","784","400","800","357.8125","784","784","Production Type","Production Type","2017-06-12","2019-07-16"
"Spectral","regular","serif","","false","784","400","800","357.8125","784","784","Production Type","Production Type","2017-06-12","2019-07-16"
"Spectral","medium","serif","","false","784","400","800","357.8125","784","784","Production Type","Production Type","2017-06-12","2019-07-16"
"Spectral","semi-bold","serif","","false","784","400","800","365.234375","784","784","Production Type","Production Type","2017-06-12","2019-07-16"
"Spectral","bold","serif","","false","784","400","800","365.234375","784","784","Production Type","Production Type","2017-06-12","2019-07-16"
"Spectral","extra-bold","serif","","false","784","400","800","365.234375","784","784","Production Type","Production Type","2017-06-12","2019-07-16"
"Spectral","extra-light italic","serif","","false","784","400","800","353.515625","784","784","Production Type","Production Type","2017-06-12","2019-07-16"
"Spectral","light italic","serif","","false","784","400","800","353.515625","784","784","Production Type","Production Type","2017-06-12","2019-07-16"
"Spectral","regular italic","serif","","false","784","400","800","353.515625","784","784","Production Type","Production Type","2017-06-12","2019-07-16"
"Spectral","medium italic","serif","","false","784","400","800","353.515625","784","784","Production Type","Production Type","2017-06-12","2019-07-16"
"Spectral","semi-bold italic","serif","","false","784","400","800","362.109375","784","784","Production Type","Production Type","2017-06-12","2019-07-16"
"Spectral","bold italic","serif","","false","784","400","800","362.109375","784","784","Production Type","Production Type","2017-06-12","2019-07-16"
"Spectral","extra-bold italic","serif","","false","784","400","800","362.109375","784","784","Production Type","Production Type","2017-06-12","2019-07-16"
"Spectral SC","extra-light","serif","","false","784","400","800","357.8125","784","784","Production Type","Production Type","2017-10-10","2019-07-16"
"Spectral SC","light","serif","","false","784","400","800","357.8125","784","784","Production Type","Production Type","2017-10-10","2019-07-16"
"Spectral SC","regular","serif","","false","784","400","800","357.8125","784","784","Production Type","Production Type","2017-10-10","2019-07-16"
"Spectral SC","medium","serif","","false","784","400","800","357.8125","784","784","Production Type","Production Type","2017-10-10","2019-07-16"
"Spectral SC","semi-bold","serif","","false","784","400","800","365.234375","784","784","Production Type","Production Type","2017-10-10","2019-07-16"
"Spectral SC","bold","serif","","false","784","400","800","365.234375","784","784","Production Type","Production Type","2017-10-10","2019-07-16"
"Spectral SC","extra-bold","serif","","false","784","400","800","365.234375","784","784","Production Type","Production Type","2017-10-10","2019-07-16"
"Spectral SC","extra-light italic","serif","","false","784","400","800","353.515625","784","784","Production Type","Production Type","2017-10-10","2019-07-16"
"Spectral SC","light italic","serif","","false","784","400","800","353.515625","784","784","Production Type","Production Type","2017-10-10","2019-07-16"
"Spectral SC","regular italic","serif","","false","784","400","800","353.515625","784","784","Production Type","Production Type","2017-10-10","2019-07-16"
"Spectral SC","medium italic","serif","","false","784","400","800","353.515625","784","784","Production Type","Production Type","2017-10-10","2019-07-16"
"Spectral SC","semi-bold italic","serif","","false","784","400","800","362.109375","784","784","Production Type","Production Type","2017-10-10","2019-07-16"
"Spectral SC","bold italic","serif","","false","784","400","800","362.109375","784","784","Production Type","Production Type","2017-10-10","2019-07-16"
"Spectral SC","extra-bold italic","serif","","false","784","400","800","362.109375","784","784","Production Type","Production Type","2017-10-10","2019-07-16"
"Spicy Rice","regular","display","","false","784","400","800","357.8125","784","784","","Astigmatic","2011-12-13","2019-07-16"
"Spinnaker","regular","sans-serif","","false","784","400","800","357.8125","784","784","","Elena Albertoni","2011-09-28","2019-07-16"
"Spirax","regular","display","","false","784","400","800","357.8125","784","784","","Brenda Gallo","2011-11-23","2019-07-16"
"Squada One","regular","display","","false","784","400","800","357.8125","784","784","","Joe Prince","2011-12-15","2019-07-16"
"Sree Krushnadevaraya","regular","serif","","false","784","400","800","357.8125","784","784","","Purushoth Kumar Guttula","2015-01-12","2019-07-16"
"Sriracha","regular","calligraphic","","false","784","400","800","357.8125","784","784","","Cadson Demak","2015-07-01","2019-07-16"
"Srisakdi","regular","display","","false","784","400","800","357.8125","784","784","","Cadson Demak","2018-09-10","2019-07-16"
"Srisakdi","bold","display","","false","784","400","800","365.234375","784","784","","Cadson Demak","2018-09-10","2019-07-16"
"Staatliches","regular","display","","false","784","400","800","357.8125","784","784","","Brian LaRossa, Erica Carras","2018-12-09","2019-07-16"
"Stalemate","regular","calligraphic","","false","784","400","800","357.8125","784","784","","Astigmatic","2012-11-03","2019-07-16"
"Stalinist One","regular","display","","false","784","400","800","357.8125","784","784","","Multiple Designers","2012-08-20","2019-07-16"
"Stardos Stencil","regular","display","","false","784","400","800","357.8125","784","784","","Vernon Adams","2011-07-06","2019-07-25"
"Stardos Stencil","bold","display","","false","784","400","800","365.234375","784","784","","Vernon Adams","2011-07-06","2019-07-25"
"Stint Ultra Condensed","regular","display","","false","784","400","800","357.8125","784","784","","Astigmatic","2011-12-07","2019-07-16"
"Stint Ultra Expanded","regular","display","","false","784","400","800","357.8125","784","784","","Astigmatic","2012-02-15","2019-07-16"
"Stoke","light","serif","","false","784","400","800","357.8125","784","784","","Nicole Fally","2012-08-03","2019-07-16"
"Stoke","regular","serif","","false","784","400","800","357.8125","784","784","","Nicole Fally","2012-08-03","2019-07-16"
"Strait","regular","sans-serif","","false","784","400","800","357.8125","784","784","","Eduardo Tunni","2012-10-26","2019-07-16"
"Stylish","regular","sans-serif","","false","784","400","800","357.8125","784","784","","AsiaSoft Inc","2018-02-27","2019-07-16"
"Sue Ellen Francisco","regular","calligraphic","","false","784","400","800","357.8125","784","784","","Kimberly Geswein","2011-04-14","2019-07-16"
"Suez One","regular","serif","","false","784","400","800","357.8125","784","784","","Michal Sahar","2016-03-31","2019-07-16"
"Sumana","regular","serif","","false","784","400","800","357.8125","784","784","","Cyreal","2015-04-29","2019-07-16"
"Sumana","bold","serif","","false","784","400","800","365.234375","784","784","","Cyreal","2015-04-29","2019-07-16"
"Sunflower","light","sans-serif","","false","784","400","800","357.8125","784","784","","JIKJISOFT","2018-02-27","2019-07-16"
"Sunflower","medium","sans-serif","","false","784","400","800","357.8125","784","784","","JIKJISOFT","2018-02-27","2019-07-16"
"Sunflower","bold","sans-serif","","false","784","400","800","365.234375","784","784","","JIKJISOFT","2018-02-27","2019-07-16"
"Sunshiney","regular","calligraphic","","false","784","400","800","357.8125","784","784","","Sideshow","2011-01-06","2019-07-16"
"Supermercado One","regular","display","","false","784","400","800","357.8125","784","784","","James Grieshaber","2011-11-02","2019-07-16"
"Sura","regular","serif","","false","784","400","800","357.8125","784","784","","Carolina Giovagnoli","2015-06-17","2019-07-16"
"Sura","bold","serif","","false","784","400","800","365.234375","784","784","","Carolina Giovagnoli","2015-06-17","2019-07-16"
"Suranna","regular","serif","","false","784","400","800","357.8125","784","784","","Purushoth Kumar Guttula","2015-01-12","2019-07-16"
"Suravaram","regular","serif","","false","784","400","800","357.8125","784","784","","Purushoth Kumar Guttula","2015-01-12","2019-07-16"
"Suwannaphum","regular","display","","false","784","400","800","357.8125","784","784","","Danh Hong","2011-03-02","2019-07-16"
"Swanky and Moo Moo","regular","calligraphic","","false","784","400","800","357.8125","784","784","","Kimberly Geswein","2011-04-27","2019-07-16"
"Syncopate","regular","sans-serif","","false","784","400","800","357.8125","784","784","","Astigmatic","2011-04-27","2019-07-16"
"Syncopate","bold","sans-serif","","false","784","400","800","365.234375","784","784","","Astigmatic","2011-04-27","2019-07-16"
"Tajawal","extra-light","sans-serif","","false","784","400","800","357.8125","784","784","","Boutros Fonts, Mourad Boutros, Soulaf Khalifeh","2018-04-04","2019-07-16"
"Tajawal","light","sans-serif","","false","784","400","800","357.8125","784","784","","Boutros Fonts, Mourad Boutros, Soulaf Khalifeh","2018-04-04","2019-07-16"
"Tajawal","regular","sans-serif","","false","784","400","800","357.8125","784","784","","Boutros Fonts, Mourad Boutros, Soulaf Khalifeh","2018-04-04","2019-07-16"
"Tajawal","medium","sans-serif","","false","784","400","800","357.8125","784","784","","Boutros Fonts, Mourad Boutros, Soulaf Khalifeh","2018-04-04","2019-07-16"
"Tajawal","bold","sans-serif","","false","784","400","800","365.234375","784","784","","Boutros Fonts, Mourad Boutros, Soulaf Khalifeh","2018-04-04","2019-07-16"
"Tajawal","extra-bold","sans-serif","","false","784","400","800","365.234375","784","784","","Boutros Fonts, Mourad Boutros, Soulaf Khalifeh","2018-04-04","2019-07-16"
"Tajawal","black","sans-serif","","false","784","400","800","365.234375","784","784","","Boutros Fonts, Mourad Boutros, Soulaf Khalifeh","2018-04-04","2019-07-16"
"Tangerine","regular","calligraphic","","false","784","400","800","357.8125","784","784","","Toshi Omagari","2010-06-08","2019-07-16"
"Tangerine","bold","calligraphic","","false","784","400","800","365.234375","784","784","","Toshi Omagari","2010-06-08","2019-07-16"
"Taprom","regular","display","","false","784","400","800","357.8125","784","784","","Danh Hong","2011-03-02","2019-07-16"
"Tauri","regular","sans-serif","","false","784","400","800","357.8125","784","784","","Yvonne Schüttler","2013-02-27","2019-07-16"
"Taviraj","thin","serif","","false","784","400","800","357.8125","784","784","","Cadson Demak","2016-06-15","2019-07-16"
"Taviraj","extra-light","serif","","false","784","400","800","357.8125","784","784","","Cadson Demak","2016-06-15","2019-07-16"
"Taviraj","light","serif","","false","784","400","800","357.8125","784","784","","Cadson Demak","2016-06-15","2019-07-16"
"Taviraj","regular","serif","","false","784","400","800","357.8125","784","784","","Cadson Demak","2016-06-15","2019-07-16"
"Taviraj","medium","serif","","false","784","400","800","357.8125","784","784","","Cadson Demak","2016-06-15","2019-07-16"
"Taviraj","semi-bold","serif","","false","784","400","800","365.234375","784","784","","Cadson Demak","2016-06-15","2019-07-16"
"Taviraj","bold","serif","","false","784","400","800","365.234375","784","784","","Cadson Demak","2016-06-15","2019-07-16"
"Taviraj","extra-bold","serif","","false","784","400","800","365.234375","784","784","","Cadson Demak","2016-06-15","2019-07-16"
"Taviraj","black","serif","","false","784","400","800","365.234375","784","784","","Cadson Demak","2016-06-15","2019-07-16"
"Taviraj","thin italic","serif","","false","784","400","800","353.515625","784","784","","Cadson Demak","2016-06-15","2019-07-16"
